message_id,conversation_id,topic,timestamp,labeler_id,confidence
36600,179,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,180,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,181,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,182,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,183,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,184,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,185,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,186,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,187,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,188,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,189,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,190,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,191,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,192,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,193,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,194,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,195,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,196,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,197,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,198,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,199,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,200,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,201,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,202,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,203,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,204,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,205,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,206,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,207,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,208,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,209,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,210,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,211,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,212,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,213,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,214,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,215,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,216,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,217,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,218,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,219,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,220,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,221,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,222,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,223,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,224,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,225,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,226,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,227,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,228,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,229,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,230,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,231,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,232,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,233,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,234,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,235,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,236,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,237,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,238,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,239,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,240,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,241,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,242,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,243,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,244,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,245,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,246,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,247,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,248,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,249,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,250,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,251,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,252,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,253,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,254,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,255,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,256,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,257,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,258,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,259,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,260,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,261,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,262,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,263,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,264,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,265,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,266,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,267,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,268,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,269,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,270,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,271,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,272,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,273,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,274,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,275,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,276,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,277,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,278,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,279,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,280,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,281,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,282,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,283,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,284,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,285,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,286,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,287,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,288,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,289,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,290,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,291,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,292,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,293,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,294,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,295,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,296,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,297,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,298,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,299,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,300,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,301,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,302,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,303,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,304,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,305,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,306,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,307,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,308,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,309,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,310,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,311,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,312,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,313,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,314,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,315,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,316,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,317,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,318,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,319,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,320,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,321,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,322,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,323,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,324,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,325,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,326,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,327,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,328,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,329,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,330,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,331,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,332,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,333,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,334,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,335,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,336,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,337,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,338,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,339,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,340,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,341,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,342,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,343,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,344,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,345,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,346,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,347,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,348,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,349,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,350,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,351,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,352,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,353,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,354,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,355,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,356,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,357,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,358,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,359,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,360,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,361,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,362,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,363,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,364,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,365,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,366,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,367,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,368,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,369,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,370,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,371,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,372,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,373,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
